  Ex = [mV]  ,  Ey = [mV]  ,Hx = [mV]  ,Hy = [mV]  ,Hz = [mV]  
  2.644238  ,  0.2838135  ,  3.955078  ,  1.062012  ,  -32.03968  
  2.685736  ,  0.25177  ,  4.022217  ,  1.095581  ,-28662
  2.699246  ,  0.2502441  ,  3.775024  ,  1.123047  ,  -27.31093  
  2.786101  ,  0.2722168  ,  4.13208  ,  1.593018  ,  -27.60044  
  2.66933  ,  0.2606201  ,  3.829956  ,  1.605225  ,  -30.97812  
  2.4879  ,  0.2502441  ,  3.359985  ,  1.074219  ,  -36.86493  
  2.745569  ,  0.2807617  ,  5.291748  ,  1.443481  ,  -38.1195  
  2.722408  ,  0.2645874  ,  5.218506  ,  1.370239  ,  -41.11115  
  2.633623  ,  0.241394  ,  5.072021  ,  1.473999  ,  -38.60202  
  2.668365  ,  0.2761841  ,  5.065918  ,  1.596069  ,  -41.30416  
  2.563174  ,  0.2807617  ,  3.933716  ,  1.593018  ,  -37.05794  
  2.520712  ,  0.2679443  ,  3.814697  ,  1.477051  ,  -40.43562  
  2.615287  ,  0.2999878  ,  3.747559  ,  1.245117  ,  -35.12784  
  2.523607  ,  0.3155518  ,  4.177856  ,  1.312256  ,  -35.22434  
  2.747499  ,  0.3366089  ,  3.915405  ,  1.480103  ,  -36.09289  
  2.908662  ,  0.3585815  ,  4.275513  ,  1.815796  ,  -38.3125  
  2.85848  ,  0.3573608  ,  4.995728  ,  2.087402  ,  -40.91814  
  2.582475  ,  0.2960205  ,  3.918457  ,  1.437378  ,  -43.23426  
  2.56993  ,  0.305481  ,  3.05481  ,  0.7415771  ,  -43.23426  
  2.686701  ,  0.3292847  ,  3.143311  ,  0.7507324  ,  -44.77834  
  2.827598  ,  0.4608154  ,  5.175781  ,  1.473999  ,  -44.87485  
  2.779346  ,  0.4348755  ,  6.005859  ,  1.785278  ,  -45.06786  
  2.672225  ,  0.3317261  ,  4.263306  ,  1.254272  ,  -43.81329  
  2.596951  ,  0.3253174  ,  3.295898  ,  0.8514404  ,  -44.77834  
  2.592126  ,  0.3656006  ,  2.893066  ,  0.5767822  ,  -45.16436  
  2.568965  ,  0.357666  ,  2.224731  ,  0.4516602  ,  -45.74339  
  2.58151  ,  0.3817749  ,  2.072144  ,  0.5767822  ,  -46.99796  
  2.666435  ,  0.3811646  ,  2.554321  ,  0.9277344  ,  -45.8399  
  2.626868  ,  0.3677368  ,  2.432251  ,  0.8117676  ,  -49.31408  
  2.563174  ,  0.3375244  ,  1.821899  ,  0.7385254  ,  -48.63855  
  2.439648  ,  0.3463745  ,  1.522827  ,  0.592041  ,  -49.6036  
  2.271729  ,  0.3997803  ,  2.703857  ,  0.7843018  ,  -46.51543  
  2.213826  ,  0.3851318  ,  2.603149  ,  0.6591797  ,  -49.12107  
  2.095125  ,  0.3887939  ,  2.426147  ,  0.4180908  ,  -48.54204  
  2.102845  ,  0.3988647  ,  2.362061  ,  0.3540039  ,  -49.12107  
  2.147238  ,  0.3897095  ,  2.362061  ,  0.5645752  ,  -48.15602  
  2.137587  ,  0.3695679  ,  2.01416  ,  0.4394531  ,  -48.63855  
  2.144342  ,  0.3863525  ,  1.647949  ,  0.213623  ,  -47.28748  
  2.081614  ,  0.4159546  ,  1.834106  ,  0.112915  ,  -47.28748  
  1.955192  ,  0.4595947  ,  2.276611  ,  -5.493164E-02  ,  -45.35738  
  1.814295  ,  0.4571533  ,  2.197266  ,  -0.3082275  ,  -45.8399  
  1.740951  ,  0.4046631  ,  1.266479  ,  -0.5218506  ,  -44.77834  
  1.926241  ,  0.3894043  ,  0.6011963  ,  -0.1831055  ,  -44.10281  
  2.145307  ,  0.4083252  ,  1.156616  ,  0.4821777  ,  -44.10281  
  1.81912  ,  0.425415  ,  0.4180908  ,  0.213623  ,  -41.20766  
  1.778588  ,  0.4168701  ,  0.302124  ,  9.460449E-02  ,  -44.48883  
  1.731301  ,  0.4910278  ,  1.251221  ,  0.2380371  ,  -42.94475  
  1.71007  ,  0.4568481  ,  1.306152  ,  0.3234863  ,  -43.13776  
  1.777623  ,  0.3582764  ,  -0.6622314  ,  5.187988E-02  ,  -40.91814  
  1.753497  ,  0.3552246  ,  -0.8392334  ,  -6.713867E-02  ,  -43.81329  
  1.684978  ,  0.4211426  ,  -0.1678467  ,  6.713867E-02  ,  -43.23426  
  1.511269  ,  0.3945923  ,  -0.2960205  ,  -9.765625E-02  ,  -43.04125  
  1.562417  ,  0.3967285  ,  -1.242065  ,  -0.479126  ,  -42.55873  
  1.561452  ,  0.4315186  ,  -1.004028  ,  -0.491333  ,  -44.0063  
  1.370372  ,  0.4406738  ,  -9.155273E-03  ,  -0.2746582  ,  -44.68184  
  1.082787  ,  0.3656006  ,  -0.3387451  ,  -0.3997803  ,  -44.68184  
  1.080857  ,  0.3009033  ,  -1.208496  ,  -0.2868652  ,  -43.62029  
  0.9911069  ,  0.2688599  ,  -1.916504  ,  -0.3082275  ,  -44.39232  
  0.6967665  ,  0.2728271  ,  -2.536011  ,  -0.6286621  ,  -44.0063  
  0.5693798  ,  0.3277588  ,  -1.907349  ,  -0.8270264  ,  -44.10281  
  0.5577992  ,  0.3692627  ,  -0.5310059  ,  -0.7995605  ,  -43.04125  
  0.4545388  ,  0.2609253  ,  -1.791382  ,  -0.8483887  ,  -40.91814  
  0.4120766  ,  0.2490234  ,  -1.928711  ,  -0.9490967  ,  -44.0063  
  0.3223269  ,  0.2865601  ,  -1.89209  ,  -0.680542  ,  -42.94475  
  0.2895152  ,  0.2990723  ,  -1.84021  ,  -0.6225586  ,  -43.52378  
  0.2065208  ,  0.3460693  ,  -1.272583  ,  -1.000977  ,  -41.49717  
  0.1669537  ,  0.3302002  ,  -1.309204  ,  -1.113892  ,  -44.39232  
  0.1881849  ,  0.2642822  ,  -1.733398  ,  -1.043701  ,  -44.58533  
  4.921758E-02  ,  0.2380371  ,  -2.484131  ,  -1.034546  ,  -45.55038  
  -7.141374E-02  ,  0.2944946  ,  -2.352905  ,  -0.8636475  ,  -44.87485  
  -3.860202E-02  ,  0.3305054  ,  -1.776123  ,  -0.7354736  ,  -46.32243  
  -1.254566E-02  ,  0.3027344  ,  -1.589966  ,  -0.7629395  ,  -46.61194  
  -0.1051905  ,  0.2572632  ,  -2.130127  ,  -0.7781982  ,  -46.99796  
  -0.1843247  ,  0.2545166  ,  -2.746582  ,  -0.8880615  ,  -45.8399  
  -0.1080857  ,  0.284729  ,  -2.523804  ,  -0.9887695  ,  -46.70845  
  -9.650505E-04  ,  0.2859497  ,  -2.075195  ,  -0.8758545  ,  -46.41893  
  -0.1051905  ,  0.2645874  ,  -2.218628  ,  -0.8850098  ,  -46.32243  
  3.860202E-02  ,  0.3286743  ,  -1.940918  ,  -0.6835938  ,  -45.74339  
  2.412626E-02  ,  0.3851318  ,  -2.059937  ,  -0.6530762  ,  -45.55038  
  -7.430889E-02  ,  0.3738403  ,  -2.133179  ,  -0.8148193  ,  -48.63855  
  -0.5848206  ,  0.368042  ,  -1.913452  ,  -1.812744  ,  -49.79661  
  -1.737091E-02  ,  0.3833008  ,  -1.391602  ,  -1.208496  ,  -52.01622  
  0.3503134  ,  0.4046631  ,  -0.8361816  ,  8.850098E-02  ,  -49.02457  
  0.3117113  ,  0.3915405  ,  -0.9490967  ,  -3.356934E-02  ,  -52.49875  
  -0.1486178  ,  0.3842163  ,  -1.257324  ,  -0.6500244  ,  -50.76166  
  -5.114768E-02  ,  0.4150391  ,  -1.473999  ,  -0.9887695  ,  -50.95467  
  0.4062863  ,  0.4907227  ,  0.3295898  ,  0.1403809  ,  -48.34903  
  0.2644238  ,  0.4818726  ,  0.5004883  ,  0.1464844  ,  -48.54204  
  -3.667192E-02  ,  0.4724121  ,  0.1190186  ,  -0.378418  ,  -47.28748  
  -0.0839594  ,  0.4626465  ,  -2.746582E-02  ,  -0.5767822  ,  -47.19097  
  -0.1698489  ,  0.4763794  ,  0.2990723  ,  -0.2716064  ,  -45.45388  
  -0.3146065  ,  0.4919434  ,  0.4394531  ,  -0.3662109  ,  -46.32243  
  -0.2567034  ,  0.4977417  ,  0.5767822  ,  -0.2655029  ,  -45.8399  
  -0.3001307  ,  0.5148315  ,  0.5462646  ,  -0.390625  ,  -46.03291  
  -0.4236572  ,  0.4873657  ,  -9.155273E-02  ,  -0.5889893  ,  -44.39232  
  -0.3734746  ,  0.4830933  ,  -0.402832  ,  -0.6408691  ,  -45.8399  
  -0.3068861  ,  0.5038452  ,  9.765625E-02  ,  -0.5554199  ,  -46.61194  
  -0.4757699  ,  0.4367065  ,  -5.187988E-02  ,  -0.4638672  ,  -46.99796  
  -0.6195624  ,  0.4388428  ,  -0.3387451  ,  -0.4547119  ,  -47.38398  
  -0.5327079  ,  0.4586792  ,  -0.2288818  ,  -0.4211426  ,  -44.19931  
  -0.5635895  ,  0.4458618  ,  -0.3417969  ,  -0.5279541  ,  -47.38398  
  -0.2933754  ,  0.4849243  ,  -5.187988E-02  ,  -7.629395E-02  ,  -45.93641  
  -0.5230574  ,  0.463562  ,  -0.1556396  ,  -0.1251221  ,  -46.12941  
  -0.8048522  ,  0.4986572  ,  -0.8026123  ,  -0.9155273  ,  -41.88319  
  -0.8038871  ,  0.4943848  ,  -0.8544922  ,  -1.046753  ,  -44.68184  
  -0.3676843  ,  0.5227661  ,  -0.3967285  ,  -0.668335  ,  -43.9098  
  -0.3792649  ,  0.5477905  ,  4.272461E-02  ,  -0.4180908  ,  -44.19931  
  -0.5404283  ,  0.5349731  ,  0.2227783  ,  -0.579834  ,  -42.46222  
  -0.5867507  ,  0.5081177  ,  5.187988E-02  ,  -0.6134033  ,  -42.65523  
  -0.5684148  ,  0.5023193  ,  8.239746E-02  ,  -0.3875732  ,  -40.62863  
  -0.4863855  ,  0.508728  ,  0.1098633  ,  -0.2441406  ,  -40.62863  
  -0.5684148  ,  0.5151367  ,  -0.8728027  ,  -0.958252  ,  -38.3125  
  -0.5384982  ,  0.5273438  ,  -1.046753  ,  -1.251221  ,  -38.50552  
  -0.3734746  ,  0.5441284  ,  -0.3540039  ,  -0.7598877  ,  -38.1195  
  -0.5819255  ,  0.5123901  ,  -4.577637E-02  ,  -0.3875732  ,  -37.73347  
  -0.6012265  ,  0.5160522  ,  -0.4089355  ,  -0.567627  ,  -38.1195  
  -0.6272829  ,  0.5545044  ,  -0.5218506  ,  -0.9979248  ,  -34.25929  
  -0.667815  ,  0.5426025  ,  -0.6225586  ,  -1.123047  ,  -37.25095  
  -0.6243877  ,  0.5841064  ,  0.4058838  ,  -0.8300781  ,  -36.2859  
  -0.6581645  ,  0.5404663  ,  0.1586914  ,  -0.7141113  ,  -36.57541  
  -0.4439233  ,  0.6170654  ,  0.289917  ,  -0.3723145  ,  -32.71521  
  -0.4680495  ,  0.6121826  ,  0.3601074  ,  -0.3356934  ,  -35.32085  
  -0.7546695  ,  0.5377197  ,  0.5004883  ,  8.239746E-02  ,  -34.74182  
  -1.23237  ,  0.4620361  ,  -0.1281738  ,  -0.1342773  ,  -35.41735  
  -1.62225  ,  0.4721069  ,  0.6744385  ,  -0.1739502  ,  -35.03133  
  -1.751567  ,  0.4574585  ,  0.9277344  ,  -0.2624512  ,  -36.2859  
  -1.691734  ,  0.4025269  ,  0.2593994  ,  -0.4486084  ,  -36.1894  
  -1.555662  ,  0.362854  ,  -0.8026123  ,  -0.5493164  ,  -36.47891  
  -1.568207  ,  0.3390503  ,  -1.480103  ,  -0.1983643  ,  -35.61036  
  -1.691734  ,  0.3167725  ,  -1.654053  ,  -0.1098633  ,  -36.3824  
  -1.783413  ,  0.3088379  ,  -1.580811  ,  0.27771  ,  -35.80338  
  -1.822981  ,  0.2966309  ,  -1.672363  ,  0.4852295  ,  -35.80338  
  -1.952297  ,  0.3363037  ,  -1.73645  ,  -0.0213623  ,  -34.54881  
  -1.603914  ,  0.352478  ,  -1.272583  ,  8.544922E-02  ,  -32.61871  
  -1.631901  ,  0.3390503  ,  -1.385498  ,  -2.441406E-02  ,  -35.89988  
  -1.473632  ,  0.322876  ,  -1.571655  ,  0.100708  ,  -37.82998  
  -1.519955  ,  0.3109741  ,  -1.937866  ,  4.882813E-02  ,  -38.50552  
  -1.469772  ,  0.3100586  ,  -2.404785  ,  -0.1556396  ,  -36.86493  
  -1.487143  ,  0.3030396  ,  -2.505493  ,  -0.2258301  ,  -39.56707  
  -1.355896  ,  0.3384399  ,  -2.362061  ,  -1.831055E-02  ,  -35.61036  
  -1.222719  ,  0.3536987  ,  -2.282715  ,  0.1678467  ,  -32.81172  
  -1.324049  ,  0.3475952  ,  -2.282715  ,  7.019043E-02  ,  -30.4956  
  -1.323084  ,  0.3359985  ,  -2.352905  ,  0.1098633  ,  -32.71521  
  -1.348176  ,  0.2935791  ,  -2.557373  ,  0.5218506  ,  -34.4523  
  -1.321154  ,  0.2697754  ,  -2.453613  ,  0.5249023  ,  -36.1894  
  -1.198593  ,  0.229187  ,  -2.331543  ,  0.3570557  ,  -36.1894  
  -1.311504  ,  0.2127075  ,  -2.972412  ,  0.1373291  ,  -37.05794  
  -1.572067  ,  0.2319336  ,  -3.933716  ,  -0.4150391  ,  -35.61036  
  -1.388708  ,  0.2749634  ,  -3.433228  ,  -0.3173828  ,  -35.61036  
  -1.122354  ,  0.2822876  ,  -1.727295  ,  0.5981445  ,  -34.64531  
  -0.9090776  ,  0.2606201  ,  -1.052856  ,  1.254272  ,  -30.97812  
  -0.9476796  ,  0.2474976  ,  -1.193237  ,  1.135254  ,  -34.16279  
  -0.9621554  ,  0.2587891  ,  -1.550293  ,  0.769043  ,  -33.68026  
  -0.9167981  ,  0.2523804  ,  -1.504517  ,  0.567627  ,  -34.74182  
  -0.9119728  ,  0.2566528  ,  -1.702881  ,  0.8117676  ,  -33.39075  
  -0.974701  ,  0.2459717  ,  -1.901245  ,  0.6103516  ,  -36.2859  
  -0.9312738  ,  0.2545166  ,  -2.005005  ,  -1.971436  ,  -35.51386  
  -0.5220923  ,  0.272522  ,  -1.147461  ,  -2.960205  ,  -35.61036  
  -0.400496  ,  0.2532959  ,  -1.193237  ,  -0.6195068  ,  -35.41735  
  -0.5249875  ,  0.27771  ,  -1.78833  ,  0.2593994  ,  -36.96143  
  -0.4140067  ,  0.3613281  ,  -2.175903  ,  0.5401611  ,  -36.57541  
  -0.2875851  ,  0.4013062  ,  -1.132202  ,  0.9674072  ,  -36.2859  
  -0.2306471  ,  0.3527832  ,  -0.189209  ,  2.322388  ,  -35.61036  
  -0.076239  ,  0.3356934  ,  -0.3692627  ,  2.670288  ,  -37.05794  
  4.632243E-02  ,  0.3256226  ,  -1.165771  ,  1.425171  ,  -36.96143  
  0.1225614  ,  0.2963257  ,  -2.432251  ,  -1.367188  ,  -36.47891  
  0.2846899  ,  0.4440308  ,  -1.416016  ,  -2.069092  ,  -35.03133  
  0.3416279  ,  0.5187988  ,  0.3448486  ,  -0.4821777  ,  -36.86493  
  0.5500788  ,  0.4925537  ,  1.663208  ,  1.950073  ,  -37.54047  
  0.4120766  ,  0.3738403  ,  0.1861572  ,  2.227783  ,  -36.47891  
  0.1959053  ,  0.385437  ,  -0.5401611  ,  1.391602  ,  -37.15445  
  0.1080857  ,  0.4318237  ,  0.5004883  ,  1.098633  ,  -35.12784  
  6.658849E-02  ,  0.4190063  ,  0.390625  ,  0.982666  ,  -38.69852  
  -2.991657E-02  ,  0.4382324  ,  0.1251221  ,  0.5249023  ,  -38.02299  
  0.2798647  ,  0.4763794  ,  0.7598877  ,  0.8728027  ,  -38.3125  
  0.5307778  ,  0.385437  ,  1.150513  ,  1.638794  ,  -34.3558  
  0.4757699  ,  0.3659058  ,  0.970459  ,  1.480103  ,  -37.34745  
  0.3696144  ,  0.3775024  ,  1.068115  ,  0.7293701  ,  -37.05794  
  0.2895152  ,  0.3945923  ,  1.638794  ,  -8.850098E-02  ,  -37.92649  
  0.2644238  ,  0.3582764  ,  1.480103  ,  -0.4272461  ,  -36.86493  
  0.2769695  ,  0.3451538  ,  1.245117  ,  -0.1403809  ,  -37.44396  
  0.2383675  ,  0.3292847  ,  1.306152  ,  0.8789063  ,  -36.47891  
  0.1206313  ,  0.3344727  ,  1.730347  ,  1.275635  ,  -36.96143  
  -0.134142  ,  0.3265381  ,  1.293945  ,  0.7354736  ,  -36.76842  
  -0.1244915  ,  0.3427124  ,  1.263428  ,  0.6103516  ,  -38.40901  
  0.1080857  ,  0.3671265  ,  1.971436  ,  0.9460449  ,  -38.50552  
  0.1051905  ,  0.3182983  ,  1.519775  ,  0.7751465  ,  -36.09289  
  -0.1640586  ,  0.3469849  ,  1.248169  ,  0.100708  ,  -35.89988  
  0.1013303  ,  0.378418  ,  0.9887695  ,  -0.1678467  ,  -32.90822  
  7.334384E-02  ,  0.3640747  ,  0.8636475  ,  -0.2685547  ,  -36.09289  
  0.2528433  ,  0.3405762  ,  0.1312256  ,  0.2563477  ,  -35.99638  
  0.3136414  ,  0.3164673  ,  -0.4669189  ,  0.9094238  ,  -37.05794  
  0.3937406  ,  0.3881836  ,  1.486206  ,  3.381348  ,  -35.03133  
  0.4101465  ,  0.3735352  ,  1.446533  ,  3.50647  ,  -37.63697  
  0.5269176  ,  0.3207397  ,  0.1403809  ,  4.022217  ,  -36.57541  
  0.3802299  ,  0.3579712  ,  -0.8636475  ,  2.993774  ,  -37.25095  
  0.2692491  ,  0.4089355  ,  -0.6622314  ,  1.086426  ,  -37.44396  
  0.1746742  ,  0.4116821  ,  -0.9216309  ,  0.2166748  ,  -38.60202  
  0.342593  ,  0.4385376  ,  -0.8148193  ,  -1.525879E-02  ,  -37.92649  
  0.4371679  ,  0.4162598  ,  -0.8331299  ,  0.2258301  ,  -37.05794  
  0.2354723  ,  0.3955078  ,  -0.8972168  ,  -0.1434326  ,  -35.32085  
  0.1013303  ,  0.3674316  ,  -0.7904053  ,  -0.4272461  ,  -36.57541  
  3.763697E-02  ,  0.3216553  ,  -0.9094238  ,  -0.402832  ,  -36.3824  
  1.640586E-02  ,  0.3372192  ,  -0.8911133  ,  -0.189209  ,  -36.76842  
  0.0916798  ,  0.3622437  ,  -0.5126953  ,  0.289917  ,  -36.47891  
  -9.650505E-04  ,  0.3179932  ,  -1.904297  ,  -0.1464844  ,  -34.16279  
  -4.921758E-02  ,  0.307312  ,  -2.020264  ,  -0.2838135  ,  -37.34745  
  -0.2904802  ,  0.3570557  ,  -1.730347  ,  -0.9674072  ,  -35.89988  
  -0.1766043  ,  0.3726196  ,  -1.495361  ,  -0.9307861  ,  -36.2859  
  -1.640586E-02  ,  0.3955078  ,  -0.4882813  ,  -0.2258301  ,  -34.16279  
  -5.018263E-02  ,  0.3793335  ,  -0.6103516  ,  -0.3143311  ,  -37.05794  
  0.076239  ,  0.3555298  ,  -1.05896  ,  -0.1831055  ,  -37.54047  
  0.076239  ,  0.3335571  ,  -1.672363  ,  -0.1403809  ,  -38.02299  
  -1.833596E-02  ,  0.3399658  ,  -2.340698  ,  -0.2746582  ,  -35.89988  
  5.597293E-02  ,  0.362854  ,  -2.163696  ,  -0.1312256  ,  -36.96143  
  0.0800992  ,  0.4055786  ,  -1.51062  ,  0.1068115  ,  -36.09289  
  0.1360721  ,  0.4248047  ,  -1.101685  ,  0.2105713  ,  -35.70687  
  -2.123111E-02  ,  0.3909302  ,  -1.51062  ,  9.155273E-02  ,  -33.10123  
  -0.1447576  ,  0.3457642  ,  -1.904297  ,  -0.1495361  ,  -33.39075  
  -0.3136414  ,  0.3100586  ,  -2.853394  ,  -0.7171631  ,  -33.29424  
  -0.2451228  ,  0.3829956  ,  -2.246094  ,  -0.6652832  ,  -33.96978  
  -0.1737091  ,  0.383606  ,  -0.869751  ,  9.460449E-02  ,  -33.77677  
  -6.562344E-02  ,  0.3503418  ,  -1.953125  ,  0.2716064  ,  -31.36414  
  -9.457496E-02  ,  0.3408813  ,  -2.062988  ,  0.177002  ,  -34.54881  
  -0.1611634  ,  0.3933716  ,  -1.916504  ,  -4.577637E-02  ,  -34.3558  
  2.412626E-02  ,  0.4138184  ,  -1.702881  ,  9.155273E-02  ,  -36.1894  
  -1.351071E-02  ,  0.4214478  ,  -1.266479  ,  0.4669189  ,  -32.71521  
  -8.685455E-03  ,  0.4180908  ,  -1.318359  ,  0.3814697  ,  -35.12784  
  0.2798647  ,  0.4244995  ,  -0.8880615  ,  0.6835938  ,  -35.12784  
  0.2306471  ,  0.4046631  ,  -1.123047  ,  0.6011963  ,  -35.61036  
  -0.1766043  ,  0.4052734  ,  -1.950073  ,  -0.2105713  ,  -35.03133  
  -0.153443  ,  0.4055786  ,  -2.301025  ,  -0.5493164  ,  -36.76842  
  0.1592333  ,  0.4220581  ,  -2.026367  ,  -0.1556396  ,  -36.67192  
  0.1775693  ,  0.451355  ,  -1.342773  ,  0.2105713  ,  -37.15445  
  0.3281172  ,  0.4232788  ,  -0.4364014  ,  0.6530762  ,  -35.32085  
  0.4738398  ,  0.3674316  ,  -0.9338379  ,  0.8544922  ,  -36.2859  
  0.458399  ,  0.3897095  ,  -1.605225  ,  0.6500244  ,  -35.80338  
  0.4062863  ,  0.4589844  ,  -0.6469727  ,  0.5859375  ,  -35.89988  
  -5.114768E-02  ,  0.37323  ,  -0.7843018  ,  -7.324219E-02  ,  -33.87327  
  1.640586E-02  ,  0.3295898  ,  -1.773071  ,  -0.3753662  ,  -34.74182  
  0.2567034  ,  0.3494263  ,  -1.312256  ,  0.479126  ,  -35.41735  
  -6.272829E-02  ,  0.3060913  ,  -0.4608154  ,  0.8178711  ,  -34.3558  
  -0.2441578  ,  0.2603149  ,  -0.5981445  ,  0.4119873  ,  -34.06628  
  -0.2248568  ,  0.2700806  ,  -0.78125  ,  0.4943848  ,  -30.20608  
  -0.2615287  ,  0.2578735  ,  -0.894165  ,  0.3814697  ,  -33.48725  
  -0.3956707  ,  0.2813721  ,  0.1678467  ,  0.680542  ,  -32.90822  
  -0.4294475  ,  0.2325439  ,  -0.6378174  ,  0.3234863  ,  -32.90822  
  -4.149717E-02  ,  0.3192139  ,  -1.223755  ,  0.1586914  ,  -29.72356  
  -5.307778E-02  ,  0.3146362  ,  -1.327515  ,  7.019043E-02  ,  -32.90822  
  0.267319  ,  0.3771973  ,  -0.9460449  ,  0.3448486  ,  -33.58376  
  0.3107463  ,  0.4257202  ,  0.2319336  ,  0.6225586  ,  -33.77677  
  0.2441578  ,  0.3656006  ,  0.4089355  ,  0.7263184  ,  -32.81172  
  0.1476527  ,  0.3244019  ,  -0.1464844  ,  0.4852295  ,  -33.96978  
  0.1611634  ,  0.3143311  ,  -0.4180908  ,  0.3540039  ,  -33.29424  
  0.2306471  ,  0.3219604  ,  -0.668335  ,  0.3753662  ,  -33.39075  
  0.3039909  ,  0.3378296  ,  -1.2146  ,  0.5584717  ,  -33.00473  
  0.2383675  ,  0.3063965  ,  -1.77002  ,  0.4272461  ,  -35.22434  
  0.3117113  ,  0.2914429  ,  -1.99585  ,  0.4486084  ,  -36.09289  
  0.1090507  ,  0.3100586  ,  -1.693726  ,  0.2227783  ,  -34.25929  
  0.248983  ,  0.289917  ,  -2.124023  ,  6.103516E-02  ,  -34.06628  
  0.2325772  ,  0.3164673  ,  -1.550293  ,  0.5310059  ,  -32.4257  
  0.190115  ,  0.3030396  ,  -1.66626  ,  0.4211426  ,  -35.51386  
  -1.061556E-02  ,  0.2841187  ,  -1.889038  ,  0.2746582  ,  -34.74182  
  -1.833596E-02  ,  0.2957153  ,  -1.550293  ,  0.3204346  ,  -34.93483  
  0.1022954  ,  0.2539063  ,  -1.35498  ,  0.7019043  ,  -32.23269  
  7.237879E-02  ,  0.2352905  ,  -1.596069  ,  0.6011963  ,  -34.74182  
  5.114768E-02  ,  0.2359009  ,  -2.297974  ,  0.5462646  ,  -35.70687  
  9.071475E-02  ,  0.2603149  ,  -2.331543  ,  0.5767822  ,  -36.3824  
  0.2209966  ,  0.2682495  ,  -2.175903  ,  0.6561279  ,  -36.09289  
  0.1968703  ,  0.2685547  ,  -1.992798  ,  0.6439209  ,  -37.92649  
  5.307778E-02  ,  0.2224731  ,  -2.578735  ,  0.4150391  ,  -38.89154  
  -0.2644238  ,  0.223999  ,  -3.179932  ,  -0.2532959  ,  -39.66358  
  -0.1988004  ,  0.2285767  ,  -3.292847  ,  -0.4058838  ,  -39.27756  
  -0.1447576  ,  0.2539063  ,  -2.95105  ,  -0.1464844  ,  -40.72513  
  -2.895152E-02  ,  0.2593994  ,  -2.523804  ,  0.3387451  ,  -40.91814  
  2.605637E-02  ,  0.2279663  ,  -2.380371  ,  0.7476807  ,  -40.72513  
  -1.544081E-02  ,  0.1928711  ,  -3.222656  ,  0.4577637  ,  -41.40067  
  -0.1158061  ,  0.2313232  ,  -2.905273  ,  0.27771  ,  -38.69852  
  -0.1466877  ,  0.2191162  ,  -2.975464  ,  0.1831055  ,  -41.88319  
  -9.650505E-04  ,  0.2041626  ,  -2.325439  ,  0.5737305  ,  -40.53212  
  -0.1090507  ,  0.1919556  ,  -2.520752  ,  0.3448486  ,  -40.72513  
  -4.921758E-02  ,  0.2261353  ,  -2.600098  ,  0.2166748  ,  -38.02299  
  -4.632243E-02  ,  0.2151489  ,  -2.700806  ,  0.1586914  ,  -40.82164  
  3.377677E-02  ,  0.2182007  ,  -2.627563  ,  0.3173828  ,  -41.40067  
  2.412626E-02  ,  0.2209473  ,  -2.389526  ,  0.3051758  ,  -42.0762  
  0.1322119  ,  0.244751  ,  -2.114868  ,  0.3204346  ,  -39.56707  
  0.1544081  ,  0.2755737  ,  -1.382446  ,  0.5554199  ,  -39.95309  
  5.886808E-02  ,  0.2978516  ,  -0.1586914  ,  0.8392334  ,  -39.18105  
  7.816909E-02  ,  0.2355957  ,  -0.6469727  ,  0.7720947  ,  -39.08455  
  0.3126764  ,  0.1809692  ,  -1.596069  ,  1.089478  ,  -38.02299  
  0.2875851  ,  0.1477051  ,  -1.998901  ,  1.153564  ,  -39.27756  
  0.1486178  ,  0.1455688  ,  -2.679443  ,  0.894165  ,  -38.50552  
  0.1563382  ,  0.201416  ,  -2.560425  ,  0.7049561  ,  -38.69852  
  0.2016956  ,  0.2355957  ,  -2.294922  ,  0.6072998  ,  -37.92649  
  0.4120766  ,  0.2285767  ,  -2.407837  ,  0.7202148  ,  -36.57541  
  0.3715445  ,  0.21698  ,  -2.496338  ,  0.6072998  ,  -39.37406  
  0.2827598  ,  0.2120972  ,  -2.127075  ,  0.6347656  ,  -39.66358  
  0.3483832  ,  0.2163696  ,  -1.837158  ,  0.7629395  ,  -39.85659  
  0.2808297  ,  0.2481079  ,  -0.9429932  ,  0.8575439  ,  -37.34745  
  0.2933754  ,  0.2532959  ,  -0.8605957  ,  0.8056641  ,  -40.04959  
  0.6282479  ,  0.3677368  ,  1.608276  ,  1.815796  ,  -39.47057  
  0.5114768  ,  0.2957153  ,  2.297974  ,  2.301025  ,  -39.56707  
  -1.930101E-03  ,  2.166748E-02  ,  -2.218628  ,  0.6378174  ,  -38.1195  
  -9.650505E-04  ,  -3.448486E-02  ,  -4.193115  ,  8.850098E-02  ,  -40.04959  
  -0.1630936  ,  2.410889E-02  ,  -4.052734  ,  7.019043E-02  ,  -40.53212  
  -0.4062863  ,  5.950928E-02  ,  -3.051758  ,  5.493164E-02  ,  -39.95309  
  -0.3551386  ,  0.0201416  ,  -3.143311  ,  0.3448486  ,-38216
  -0.3126764  ,  9.460449E-03  ,  -3.19519  ,  0.6774902  ,  -39.37406  
  -0.4970011  ,  1.861572E-02  ,  -2.584839  ,  0.8666992  ,  -39.27756  
  -0.5664847  ,  1.617432E-02  ,  -2.340698  ,  0.5981445  ,  -39.18105  
  -0.609912  ,  4.272461E-03  ,  -2.261353  ,  0.289917  ,  -37.82998  
